seed,role,release,target,candidate_id,family,selected,independent_selected,selected_within_family,auc_selected,audit_budget,reused_reference,diagnostic_only,fit_rows,fit_support,fit_coverage_complete,split,n,n_classes,class_schema,weighted,weight_sum,support,weighted_support,prevalence,coverage_complete,raw_coverage_complete,valid_class_mask,log_loss,log_loss_probability_floor,accuracy,balanced_accuracy,observed_balanced_accuracy,auroc,macro_auroc,observed_macro_auroc
0,audit,C_init,SEX,mlp_0,mlp,False,False,False,False,360,False,False,2993,"[1512,1481]",True,development_evaluation_person_weighted,2982,2,"[0,1]",True,334141.0,"[1534,1448]","[173797.0,160344.0]","[0.520130723257547,0.47986927674245305]",True,True,"[true,true]",0.663601312123641,1e-12,0.5948746187986509,0.5938372869532252,0.5938372869532252,0.6395378266581507,0.6395378266581507,0.6395378266581507
0,audit,C_init,SEX,mlp_1,mlp,True,True,True,False,360,False,False,2993,"[1512,1481]",True,validation,2985,2,"[0,1]",False,2985.0,"[1541,1444]","[1541.0,1444.0]","[0.5162479061976549,0.4837520938023451]",True,True,"[true,true]",0.6538122088125795,1e-12,0.6063651591289783,0.6062868842587017,0.6062868842587017,0.6537690476918072,0.6537690476918072,0.6537690476918072
0,audit,C_init,SEX,mlp_1,mlp,True,True,True,False,360,False,False,2993,"[1512,1481]",True,development_evaluation,2982,2,"[0,1]",False,2982.0,"[1534,1448]","[1534.0,1448.0]","[0.5144198524480215,0.48558014755197854]",True,True,"[true,true]",0.6582477031185273,1e-12,0.6032863849765259,0.6031400592103842,0.6031400592103842,0.6491928803474827,0.6491928803474827,0.6491928803474827
0,audit,C_init,SEX,mlp_1,mlp,True,True,True,False,360,False,False,2993,"[1512,1481]",True,validation_person_weighted,2985,2,"[0,1]",True,339532.0,"[1541,1444]","[181421.0,158111.0]","[0.5343266614045216,0.4656733385954785]",True,True,"[true,true]",0.651895819898491,1e-12,0.6104608696676602,0.6100279093323451,0.6100279093323451,0.6557629661795574,0.6557629661795574,0.6557629661795574
0,audit,C_init,SEX,mlp_1,mlp,True,True,True,False,360,False,False,2993,"[1512,1481]",True,development_evaluation_person_weighted,2982,2,"[0,1]",True,334141.0,"[1534,1448]","[173797.0,160344.0]","[0.520130723257547,0.47986927674245305]",True,True,"[true,true]",0.6596691311961996,1e-12,0.6091051382500202,0.6085243019819684,0.6085243019819684,0.6481114152770018,0.6481114152770018,0.6481114152770018
0,audit,C_init,SEX,catchup,catchup,False,False,True,True,360,False,False,2993,"[1512,1481]",True,validation,2985,2,"[0,1]",False,2985.0,"[1541,1444]","[1541.0,1444.0]","[0.5162479061976549,0.4837520938023451]",True,True,"[true,true]",0.6692463243188701,1e-12,0.6093802345058627,0.6095340022757464,0.6095340022757464,0.6568811219106203,0.6568811219106203,0.6568811219106203
0,audit,C_init,SEX,catchup,catchup,False,False,True,True,360,False,False,2993,"[1512,1481]",True,development_evaluation,2982,2,"[0,1]",False,2982.0,"[1534,1448]","[1534.0,1448.0]","[0.5144198524480215,0.48558014755197854]",True,True,"[true,true]",0.6803325699376076,1e-12,0.60261569416499,0.6026623963638198,0.6026623963638198,0.64653129434476,0.6465312943447601,0.6465312943447601
0,audit,C_init,SEX,catchup,catchup,False,False,True,True,360,False,False,2993,"[1512,1481]",True,validation_person_weighted,2985,2,"[0,1]",True,339532.0,"[1541,1444]","[181421.0,158111.0]","[0.5343266614045216,0.4656733385954785]",True,True,"[true,true]",0.6604983283778317,1e-12,0.6120601298257602,0.6122683908672357,0.6122683908672357,0.6623361921149911,0.6623361921149912,0.6623361921149912
0,audit,C_init,SEX,catchup,catchup,False,False,True,True,360,False,False,2993,"[1512,1481]",True,development_evaluation_person_weighted,2982,2,"[0,1]",True,334141.0,"[1534,1448]","[173797.0,160344.0]","[0.520130723257547,0.47986927674245305]",True,True,"[true,true]",0.6844762252601132,1e-12,0.589529569852248,0.5893822026960119,0.5893822026960119,0.6302838783057216,0.6302838783057216,0.6302838783057216
0,audit,C_init,SEX,saved_adversary,saved_adversary,False,False,True,False,360,False,True,0,,,validation,2985,2,"[0,1]",False,2985.0,"[1541,1444]","[1541.0,1444.0]","[0.5162479061976549,0.4837520938023451]",True,True,"[true,true]",0.6997237446048606,1e-12,0.5966499162479062,0.594152940584324,0.594152940584324,0.6391849915783002,0.6391849915783002,0.6391849915783002
0,audit,C_init,SEX,saved_adversary,saved_adversary,False,False,True,False,360,False,True,0,,,development_evaluation,2982,2,"[0,1]",False,2982.0,"[1534,1448]","[1534.0,1448.0]","[0.5144198524480215,0.48558014755197854]",True,True,"[true,true]",0.7203642962375214,1e-12,0.5855130784708249,0.5831353951320708,0.5831353951320708,0.6281464520590375,0.6281464520590375,0.6281464520590375
0,audit,C_init,SEX,saved_adversary,saved_adversary,False,False,True,False,360,False,True,0,,,validation_person_weighted,2985,2,"[0,1]",True,339532.0,"[1541,1444]","[181421.0,158111.0]","[0.5343266614045216,0.4656733385954785]",True,True,"[true,true]",0.6857970830971899,1e-12,0.6066143986428378,0.6005467335584248,0.6005467335584248,0.6474481195334378,0.6474481195334378,0.6474481195334378
0,audit,C_init,SEX,saved_adversary,saved_adversary,False,False,True,False,360,False,True,0,,,development_evaluation_person_weighted,2982,2,"[0,1]",True,334141.0,"[1534,1448]","[173797.0,160344.0]","[0.520130723257547,0.47986927674245305]",True,True,"[true,true]",0.7222594307780204,1e-12,0.5768103884288369,0.5729654889942285,0.5729654889942285,0.6136466395570266,0.6136466395570266,0.6136466395570266
0,audit,C_init,RAC1P,logistic,logistic,False,False,True,False,360,True,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,validation,2985,9,"[0,1,2,3,4,5,6,7,8]",False,2985.0,"[1737,144,18,0,11,468,16,409,182]","[1737.0,144.0,18.0,0.0,11.0,468.0,16.0,409.0,182.0]","[0.5819095477386935,0.04824120603015075,0.006030150753768844,0.0,0.0036850921273031824,0.15678391959798996,0.005360134003350084,0.13701842546063653,0.060971524288107204]",False,False,"[true,true,true,false,true,true,true,true,true]",1.2430128335505968,1e-12,0.5876046901172529,,0.14628901679977618,,,0.5393502664237021
0,audit,C_init,RAC1P,logistic,logistic,False,False,True,False,360,True,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,development_evaluation,2982,9,"[0,1,2,3,4,5,6,7,8]",False,2982.0,"[1685,130,22,0,9,486,7,465,178]","[1685.0,130.0,22.0,0.0,9.0,486.0,7.0,465.0,178.0]","[0.5650570087189806,0.043594902749832326,0.007377598926894702,0.0,0.0030181086519114686,0.16297786720321933,0.002347417840375587,0.15593561368209255,0.059691482226693494]",False,False,"[true,true,true,false,true,true,true,true,true]",1.2376902322878205,1e-12,0.5707578806170356,,0.14546447468618107,,,0.5870484684425019
0,audit,C_init,RAC1P,logistic,logistic,False,False,True,False,360,True,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,validation_person_weighted,2985,9,"[0,1,2,3,4,5,6,7,8]",True,339532.0,"[1737,144,18,0,11,468,16,409,182]","[196465.0,19737.0,1880.0,0.0,982.0,48456.0,1692.0,49569.0,20751.0]","[0.5786347089523226,0.05813001425491559,0.005537033328228267,0.0,0.002892216344851148,0.14271408880458986,0.00498332999540544,0.14599213034412073,0.061116477975566366]",False,False,"[true,true,true,false,true,true,true,true,true]",1.2457700794822055,1e-12,0.5845457865532556,,0.1479358043776148,,,0.5320481015310111
0,audit,C_init,RAC1P,logistic,logistic,False,False,True,False,360,True,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,development_evaluation_person_weighted,2982,9,"[0,1,2,3,4,5,6,7,8]",True,334141.0,"[1685,130,22,0,9,486,7,465,178]","[192470.0,16914.0,1406.0,0.0,1091.0,48866.0,581.0,56173.0,16640.0]","[0.5760143173091599,0.05061934931660586,0.004207804489721405,0.0,0.0032650886901038783,0.14624365163209543,0.0017387869192945493,0.16811166543465184,0.04979933620836713]",False,False,"[true,true,true,false,true,true,true,true,true]",1.2151387078655347,1e-12,0.5764452731032708,,0.14630485320780362,,,0.5924528597630727
0,audit,C_init,RAC1P,hist_gb_20,histgb,False,False,False,False,360,True,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,validation,2985,9,"[0,1,2,3,4,5,6,7,8]",False,2985.0,"[1737,144,18,0,11,468,16,409,182]","[1737.0,144.0,18.0,0.0,11.0,468.0,16.0,409.0,182.0]","[0.5819095477386935,0.04824120603015075,0.006030150753768844,0.0,0.0036850921273031824,0.15678391959798996,0.005360134003350084,0.13701842546063653,0.060971524288107204]",False,False,"[true,true,true,false,true,true,true,true,true]",1.481500764676198,1e-12,0.542713567839196,,0.1616652276452576,,,0.5615261867979873
0,audit,C_init,RAC1P,hist_gb_20,histgb,False,False,False,False,360,True,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,development_evaluation,2982,9,"[0,1,2,3,4,5,6,7,8]",False,2982.0,"[1685,130,22,0,9,486,7,465,178]","[1685.0,130.0,22.0,0.0,9.0,486.0,7.0,465.0,178.0]","[0.5650570087189806,0.043594902749832326,0.007377598926894702,0.0,0.0030181086519114686,0.16297786720321933,0.002347417840375587,0.15593561368209255,0.059691482226693494]",False,False,"[true,true,true,false,true,true,true,true,true]",1.4391694357474756,1e-12,0.5405767940979208,,0.1664587593576012,,,0.5661801911498978
0,audit,C_init,RAC1P,hist_gb_20,histgb,False,False,False,False,360,True,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,validation_person_weighted,2985,9,"[0,1,2,3,4,5,6,7,8]",True,339532.0,"[1737,144,18,0,11,468,16,409,182]","[196465.0,19737.0,1880.0,0.0,982.0,48456.0,1692.0,49569.0,20751.0]","[0.5786347089523226,0.05813001425491559,0.005537033328228267,0.0,0.002892216344851148,0.14271408880458986,0.00498332999540544,0.14599213034412073,0.061116477975566366]",False,False,"[true,true,true,false,true,true,true,true,true]",1.4875866280929846,1e-12,0.5382703250356373,,0.1670115894652158,,,0.5566069258825397
0,audit,C_init,RAC1P,hist_gb_20,histgb,False,False,False,False,360,True,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,development_evaluation_person_weighted,2982,9,"[0,1,2,3,4,5,6,7,8]",True,334141.0,"[1685,130,22,0,9,486,7,465,178]","[192470.0,16914.0,1406.0,0.0,1091.0,48866.0,581.0,56173.0,16640.0]","[0.5760143173091599,0.05061934931660586,0.004207804489721405,0.0,0.0032650886901038783,0.14624365163209543,0.0017387869192945493,0.16811166543465184,0.04979933620836713]",False,False,"[true,true,true,false,true,true,true,true,true]",1.402644278134051,1e-12,0.5449076886703518,,0.16437611790986456,,,0.5822575739397648
0,audit,C_init,RAC1P,hist_gb_5,histgb,False,False,True,False,360,True,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,validation,2985,9,"[0,1,2,3,4,5,6,7,8]",False,2985.0,"[1737,144,18,0,11,468,16,409,182]","[1737.0,144.0,18.0,0.0,11.0,468.0,16.0,409.0,182.0]","[0.5819095477386935,0.04824120603015075,0.006030150753768844,0.0,0.0036850921273031824,0.15678391959798996,0.005360134003350084,0.13701842546063653,0.060971524288107204]",False,False,"[true,true,true,false,true,true,true,true,true]",1.4686950165390837,1e-12,0.5463986599664992,,0.16377930096663074,,,0.5701626976115979
0,audit,C_init,RAC1P,hist_gb_5,histgb,False,False,True,False,360,True,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,development_evaluation,2982,9,"[0,1,2,3,4,5,6,7,8]",False,2982.0,"[1685,130,22,0,9,486,7,465,178]","[1685.0,130.0,22.0,0.0,9.0,486.0,7.0,465.0,178.0]","[0.5650570087189806,0.043594902749832326,0.007377598926894702,0.0,0.0030181086519114686,0.16297786720321933,0.002347417840375587,0.15593561368209255,0.059691482226693494]",False,False,"[true,true,true,false,true,true,true,true,true]",1.4177256455884684,1e-12,0.539906103286385,,0.16200598302933233,,,0.577440874727859
0,audit,C_init,RAC1P,hist_gb_5,histgb,False,False,True,False,360,True,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,validation_person_weighted,2985,9,"[0,1,2,3,4,5,6,7,8]",True,339532.0,"[1737,144,18,0,11,468,16,409,182]","[196465.0,19737.0,1880.0,0.0,982.0,48456.0,1692.0,49569.0,20751.0]","[0.5786347089523226,0.05813001425491559,0.005537033328228267,0.0,0.002892216344851148,0.14271408880458986,0.00498332999540544,0.14599213034412073,0.061116477975566366]",False,False,"[true,true,true,false,true,true,true,true,true]",1.470537289260244,1e-12,0.5396015692188071,,0.16791170581300924,,,0.5620699404727434
0,audit,C_init,RAC1P,hist_gb_5,histgb,False,False,True,False,360,True,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,development_evaluation_person_weighted,2982,9,"[0,1,2,3,4,5,6,7,8]",True,334141.0,"[1685,130,22,0,9,486,7,465,178]","[192470.0,16914.0,1406.0,0.0,1091.0,48866.0,581.0,56173.0,16640.0]","[0.5760143173091599,0.05061934931660586,0.004207804489721405,0.0,0.0032650886901038783,0.14624365163209543,0.0017387869192945493,0.16811166543465184,0.04979933620836713]",False,False,"[true,true,true,false,true,true,true,true,true]",1.3842065236165935,1e-12,0.5466434828410761,,0.16228674822895145,,,0.5921463321079565
0,audit,C_init,RAC1P,mlp_0,mlp,False,False,False,False,360,False,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,validation,2985,9,"[0,1,2,3,4,5,6,7,8]",False,2985.0,"[1737,144,18,0,11,468,16,409,182]","[1737.0,144.0,18.0,0.0,11.0,468.0,16.0,409.0,182.0]","[0.5819095477386935,0.04824120603015075,0.006030150753768844,0.0,0.0036850921273031824,0.15678391959798996,0.005360134003350084,0.13701842546063653,0.060971524288107204]",False,False,"[true,true,true,false,true,true,true,true,true]",1.227677199199572,1e-12,0.5936348408710218,,0.14586101146981975,,,0.5467360709784952
0,audit,C_init,RAC1P,mlp_0,mlp,False,False,False,False,360,False,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,development_evaluation,2982,9,"[0,1,2,3,4,5,6,7,8]",False,2982.0,"[1685,130,22,0,9,486,7,465,178]","[1685.0,130.0,22.0,0.0,9.0,486.0,7.0,465.0,178.0]","[0.5650570087189806,0.043594902749832326,0.007377598926894702,0.0,0.0030181086519114686,0.16297786720321933,0.002347417840375587,0.15593561368209255,0.059691482226693494]",False,False,"[true,true,true,false,true,true,true,true,true]",1.2210120702258094,1e-12,0.5757880617035547,,0.14439453053449097,,,0.5953640450422407
0,audit,C_init,RAC1P,mlp_0,mlp,False,False,False,False,360,False,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,validation_person_weighted,2985,9,"[0,1,2,3,4,5,6,7,8]",True,339532.0,"[1737,144,18,0,11,468,16,409,182]","[196465.0,19737.0,1880.0,0.0,982.0,48456.0,1692.0,49569.0,20751.0]","[0.5786347089523226,0.05813001425491559,0.005537033328228267,0.0,0.002892216344851148,0.14271408880458986,0.00498332999540544,0.14599213034412073,0.061116477975566366]",False,False,"[true,true,true,false,true,true,true,true,true]",1.2352610880241723,1e-12,0.5908132370439311,,0.14893263938765947,,,0.5368003027068917
0,audit,C_init,RAC1P,mlp_0,mlp,False,False,False,False,360,False,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,development_evaluation_person_weighted,2982,9,"[0,1,2,3,4,5,6,7,8]",True,334141.0,"[1685,130,22,0,9,486,7,465,178]","[192470.0,16914.0,1406.0,0.0,1091.0,48866.0,581.0,56173.0,16640.0]","[0.5760143173091599,0.05061934931660586,0.004207804489721405,0.0,0.0032650886901038783,0.14624365163209543,0.0017387869192945493,0.16811166543465184,0.04979933620836713]",False,False,"[true,true,true,false,true,true,true,true,true]",1.2000073587880389,1e-12,0.582311060300891,,0.14636247107306372,,,0.5868093618839144
0,audit,C_init,RAC1P,mlp_1,mlp,False,True,True,False,360,False,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,validation,2985,9,"[0,1,2,3,4,5,6,7,8]",False,2985.0,"[1737,144,18,0,11,468,16,409,182]","[1737.0,144.0,18.0,0.0,11.0,468.0,16.0,409.0,182.0]","[0.5819095477386935,0.04824120603015075,0.006030150753768844,0.0,0.0036850921273031824,0.15678391959798996,0.005360134003350084,0.13701842546063653,0.060971524288107204]",False,False,"[true,true,true,false,true,true,true,true,true]",1.2267270900218095,1e-12,0.5966499162479062,,0.15360305826219306,,,0.5479529286320631
0,audit,C_init,RAC1P,mlp_1,mlp,False,True,True,False,360,False,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,development_evaluation,2982,9,"[0,1,2,3,4,5,6,7,8]",False,2982.0,"[1685,130,22,0,9,486,7,465,178]","[1685.0,130.0,22.0,0.0,9.0,486.0,7.0,465.0,178.0]","[0.5650570087189806,0.043594902749832326,0.007377598926894702,0.0,0.0030181086519114686,0.16297786720321933,0.002347417840375587,0.15593561368209255,0.059691482226693494]",False,False,"[true,true,true,false,true,true,true,true,true]",1.2207094817256228,1e-12,0.5734406438631791,,0.15062627543124335,,,0.5956091595808695
0,audit,C_init,RAC1P,mlp_1,mlp,False,True,True,False,360,False,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,validation_person_weighted,2985,9,"[0,1,2,3,4,5,6,7,8]",True,339532.0,"[1737,144,18,0,11,468,16,409,182]","[196465.0,19737.0,1880.0,0.0,982.0,48456.0,1692.0,49569.0,20751.0]","[0.5786347089523226,0.05813001425491559,0.005537033328228267,0.0,0.002892216344851148,0.14271408880458986,0.00498332999540544,0.14599213034412073,0.061116477975566366]",False,False,"[true,true,true,false,true,true,true,true,true]",1.231744663404218,1e-12,0.5925744848791866,,0.15500639768528304,,,0.5371648880228785
0,audit,C_init,RAC1P,mlp_1,mlp,False,True,True,False,360,False,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,development_evaluation_person_weighted,2982,9,"[0,1,2,3,4,5,6,7,8]",True,334141.0,"[1685,130,22,0,9,486,7,465,178]","[192470.0,16914.0,1406.0,0.0,1091.0,48866.0,581.0,56173.0,16640.0]","[0.5760143173091599,0.05061934931660586,0.004207804489721405,0.0,0.0032650886901038783,0.14624365163209543,0.0017387869192945493,0.16811166543465184,0.04979933620836713]",False,False,"[true,true,true,false,true,true,true,true,true]",1.1981390264956389,1e-12,0.5793961231935022,,0.1513878282017812,,,0.5919428593775207
0,audit,C_init,RAC1P,catchup,catchup,True,False,True,False,360,False,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,validation,2985,9,"[0,1,2,3,4,5,6,7,8]",False,2985.0,"[1737,144,18,0,11,468,16,409,182]","[1737.0,144.0,18.0,0.0,11.0,468.0,16.0,409.0,182.0]","[0.5819095477386935,0.04824120603015075,0.006030150753768844,0.0,0.0036850921273031824,0.15678391959798996,0.005360134003350084,0.13701842546063653,0.060971524288107204]",False,False,"[true,true,true,false,true,true,true,true,true]",1.2236662056300542,1e-12,0.5906197654941373,,0.16412608563647524,,,0.6064762764926495
0,audit,C_init,RAC1P,catchup,catchup,True,False,True,False,360,False,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,development_evaluation,2982,9,"[0,1,2,3,4,5,6,7,8]",False,2982.0,"[1685,130,22,0,9,486,7,465,178]","[1685.0,130.0,22.0,0.0,9.0,486.0,7.0,465.0,178.0]","[0.5650570087189806,0.043594902749832326,0.007377598926894702,0.0,0.0030181086519114686,0.16297786720321933,0.002347417840375587,0.15593561368209255,0.059691482226693494]",False,False,"[true,true,true,false,true,true,true,true,true]",1.2321270222994178,1e-12,0.5690811535881959,,0.1675502892064325,,,0.6120681695377672
0,audit,C_init,RAC1P,catchup,catchup,True,False,True,False,360,False,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,validation_person_weighted,2985,9,"[0,1,2,3,4,5,6,7,8]",True,339532.0,"[1737,144,18,0,11,468,16,409,182]","[196465.0,19737.0,1880.0,0.0,982.0,48456.0,1692.0,49569.0,20751.0]","[0.5786347089523226,0.05813001425491559,0.005537033328228267,0.0,0.002892216344851148,0.14271408880458986,0.00498332999540544,0.14599213034412073,0.061116477975566366]",False,False,"[true,true,true,false,true,true,true,true,true]",1.239678253241049,1e-12,0.5870345063204646,,0.16205140438477436,,,0.5886227490119912
